0, 56, 0
1, 127, 1
2, 143, 1
3, 157, 2
4, 159, 3
5, 197, 5
6, 196, 8
7, 208, 13
8, 191, 21
9, 197, 34
10, 219, 55
11, 223, 89
12, 222, 144
13, 232, 233
14, 243, 377
15, 259, 610
16, 216, 987
17, 204, 1597
18, 224, 2584
19, 247, 4181
20, 228, 6765
21, 251, 10946
22, 248, 17711
23, 284, 28657
24, 223, 46368
25, 247, 75025
26, 259, 121393
27, 267, 196418
28, 251, 317811
29, 275, 514229
30, 286, 832040
31, 303, 1346269
32, 232, 2178309
33, 242, 3524578
34, 265, 5702887
35, 266, 9227465
36, 224, 14930352
37, 256, 24157817
38, 253, 39088169
39, 285, 63245986
40, 232, 102334155
41, 250, 165580141
42, 289, 267914296
43, 289, 433494437
44, 261, 701408733
45, 298, 1134903170
46, 284, 1836311903
47, 313, 2971215073
48, 256, 4807526976
49, 264, 7778742049
50, 265, 12586269025
51, 282, 20365011074
52, 259, 32951280099
53, 276, 53316291173
54, 274, 86267571272
55, 314, 139583862445
56, 274, 225851433717
57, 277, 365435296162
58, 298, 591286729879
59, 291, 956722026041
60, 301, 1548008755920
61, 297, 2504730781961
62, 310, 4052739537881
63, 347, 6557470319842
64, 252, 10610209857723
65, 268, 17167680177565
66, 271, 27777890035288
67, 291, 44945570212853
68, 253, 72723460248141
69, 269, 117669030460994
70, 286, 190392490709135
71, 307, 308061521170129
72, 258, 498454011879264
73, 278, 806515533049393
74, 288, 1304969544928657
75, 291, 2111485077978050
76, 256, 3416454622906707
77, 287, 5527939700884757
78, 302, 8944394323791464
79, 311, 14472334024676221
80, 258, 23416728348467685
81, 280, 37889062373143906
82, 294, 61305790721611591
83, 302, 99194853094755497
84, 283, 160500643816367088
85, 286, 259695496911122585
86, 309, 420196140727489673
87, 328, 679891637638612258
88, 281, 1100087778366101931
89, 294, 1779979416004714189
90, 317, 2880067194370816120
91, 309, 4660046610375530309
92, 279, 7540113804746346429
93, 319, 12200160415121876738
94, 340, 19740274219868223167
95, 336, 31940434634990099905
96, 274, 51680708854858323072
97, 275, 83621143489848422977
98, 283, 135301852344706746049
99, 301, 218922995834555169026
100, 268, 354224848179261915075
101, 283, 573147844013817084101
102, 294, 927372692193078999176
103, 333, 1500520536206896083277
104, 276, 2427893228399975082453
105, 294, 3928413764606871165730
106, 306, 6356306993006846248183
107, 312, 10284720757613717413913
108, 296, 16641027750620563662096
109, 305, 26925748508234281076009
110, 322, 43566776258854844738105
111, 345, 70492524767089125814114
112, 276, 114059301025943970552219
113, 300, 184551825793033096366333
114, 315, 298611126818977066918552
115, 303, 483162952612010163284885
116, 294, 781774079430987230203437
117, 301, 1264937032042997393488322
118, 326, 2046711111473984623691759
119, 342, 3311648143516982017180081
120, 319, 5358359254990966640871840
121, 321, 8670007398507948658051921
122, 324, 14028366653498915298923761
123, 336, 22698374052006863956975682
124, 316, 36726740705505779255899443
125, 329, 59425114757512643212875125
126, 333, 96151855463018422468774568
127, 370, 155576970220531065681649693
128, 281, 251728825683549488150424261
129, 270, 407305795904080553832073954
130, 300, 659034621587630041982498215
131, 295, 1066340417491710595814572169
132, 255, 1725375039079340637797070384
133, 286, 2791715456571051233611642553
134, 301, 4517090495650391871408712937
135, 308, 7308805952221443105020355490
136, 282, 11825896447871834976429068427
137, 296, 19134702400093278081449423917
138, 306, 30960598847965113057878492344
139, 306, 50095301248058391139327916261
140, 283, 81055900096023504197206408605
141, 312, 131151201344081895336534324866
142, 316, 212207101440105399533740733471
143, 355, 343358302784187294870275058337
144, 294, 555565404224292694404015791808
145, 283, 898923707008479989274290850145
146, 307, 1454489111232772683678306641953
147, 315, 2353412818241252672952597492098
148, 281, 3807901929474025356630904134051
149, 297, 6161314747715278029583501626149
150, 311, 9969216677189303386214405760200
151, 347, 16130531424904581415797907386349
152, 297, 26099748102093884802012313146549
153, 307, 42230279526998466217810220532898
154, 316, 68330027629092351019822533679447
155, 333, 110560307156090817237632754212345
156, 300, 178890334785183168257455287891792
157, 334, 289450641941273985495088042104137
158, 344, 468340976726457153752543329995929
159, 359, 757791618667731139247631372100066
160, 312, 1226132595394188293000174702095995
161, 309, 1983924214061919432247806074196061
162, 313, 3210056809456107725247980776292056
163, 320, 5193981023518027157495786850488117
164, 299, 8404037832974134882743767626780173
165, 310, 13598018856492162040239554477268290
166, 334, 22002056689466296922983322104048463
167, 343, 35600075545958458963222876581316753
168, 301, 57602132235424755886206198685365216
169, 296, 93202207781383214849429075266681969
170, 309, 150804340016807970735635273952047185
171, 332, 244006547798191185585064349218729154
172, 310, 394810887814999156320699623170776339
173, 322, 638817435613190341905763972389505493
174, 347, 1033628323428189498226463595560281832
175, 349, 1672445759041379840132227567949787325
176, 293, 2706074082469569338358691163510069157
177, 312, 4378519841510949178490918731459856482
178, 330, 7084593923980518516849609894969925639
179, 321, 11463113765491467695340528626429782121
180, 306, 18547707689471986212190138521399707760
181, 330, 30010821454963453907530667147829489881
182, 334, 48558529144435440119720805669229197641
183, 370, 78569350599398894027251472817058687522
184, 319, 127127879743834334146972278486287885163

